"Generate a 3-day travel itinerary from 2022-03-19 to 2022-03-21, for 3 people, traveling from Houston to Wichita with a budget of $2700. Accommodation must allow smoking.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Houston to Wichita"",
            ""transportation"": ""Flight Number: F3923935, from Houston to Wichita, Departure Time: 09:32, Arrival Time: 11:24"",
            ""attraction"": ""Old Cowtown Museum, Wichita; Exploration Place, Wichita."",
            ""accommodation"": ""LG Bright Apartment, Wichita""
        },
        {
            ""day"": 2,
            ""current_city"": ""Wichita"",
            ""transportation"": ""-"",
            ""attraction"": ""Museum of World Treasures, Wichita; The Keeper of the Plains, Wichita."",
            ""accommodation"": ""LG Bright Apartment, Wichita""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Wichita to Houston"",
            ""transportation"": ""Flight Number: F3922844, from Wichita to Houston, Departure Time: 06:23, Arrival Time: 08:19"",
            ""attraction"": ""Wichita Art Museum, Wichita."",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-19 to 2022-03-21, for 1 person, traveling from Houston to Wichita with a budget of $1100.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Houston to Wichita"",
            ""transportation"": ""Flight Number: F3923935, from Houston to Wichita, Departure Time: 09:32, Arrival Time: 11:24"",
            ""attraction"": ""Old Cowtown Museum, Wichita"",
            ""accommodation"": ""Secret Garden Apartment in Bed Stuy, Brooklyn, Wichita""
        },
        {
            ""day"": 2,
            ""current_city"": ""Wichita"",
            ""transportation"": ""-"",
            ""attraction"": ""Exploration Place, Wichita; Museum of World Treasures, Wichita."",
            ""accommodation"": ""Secret Garden Apartment in Bed Stuy, Brooklyn, Wichita""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Wichita to Houston"",
            ""transportation"": "" Flight Number: F3827493, from Wichita to Houston, Departure Time: 17:52, Arrival Time: 20:18"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-03 to 2022-03-05, for 2 people, traveling from Jacksonville to Washington with a budget of $1000. Accommodation must allow parties.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Jacksonville to Washington"",
            ""transportation"": ""Flight Number: F3965503, from Jacksonville to Washington, Departure Time: 16:38, Arrival Time: 18:33"",
            ""attraction"": ""Space Needle, Washington"",
            ""accommodation"": ""Beautifully Renovated 3BD/2BA \u2606 1 Block to Subway, Washington""
        },
        {
            ""day"": 2,
            ""current_city"": ""Washington"",
            ""transportation"": ""-"",
            ""attraction"": ""The Gum Wall, Washington; International Fountain, Washington"",
            ""accommodation"": ""Beautifully Renovated 3BD/2BA \u2606 1 Block to Subway, Washington""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Washington to Jacksonville"",
            ""transportation"": ""Flight Number: F3786730, from Washington to Jacksonville, Departure Time: 08:48, Arrival Time: 10:58"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-03 to 2022-03-05, for 1 person, traveling from Jacksonville to Washington with a budget of $1300.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Jacksonville to Washington"",
            ""transportation"": ""Flight Number: F3965503, from Jacksonville to Washington, Departure Time: 16:38, Arrival Time: 18:33, Flight Date: 2022-03-03"",
            ""attraction"": ""The Gum Wall, Washington"",
            ""accommodation"": ""Comfortable & Cozy Times Square Apt, Washington""
        },
        {
            ""day"": 2,
            ""current_city"": ""Washington"",
            ""transportation"": ""-"",
            ""attraction"": ""International Fountain, Washington; Wings Over Washington, Washington"",
            ""accommodation"": ""Comfortable & Cozy Times Square Apt, Washington""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Washington to Jacksonville"",
            ""transportation"": ""Flight Number: F3788187, from Washington to Jacksonville, Departure Time: 15:20, Arrival Time: 17:24, Flight Date: 2022-03-05"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-15 to 2022-03-17, for 2 people, traveling from Cleveland to Baltimore with a budget of $1700. The room should be a(n) private room.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Cleveland to Baltimore"",
            ""transportation"": ""Flight Number: F4001024, from Cleveland to Baltimore, Departure Time: 06:30, Arrival Time: 07:33"",
            ""attraction"": ""National Aquarium, Baltimore"",
            ""accommodation"": ""Cozy Bedroom in best area of FiDi, Baltimore""
        },
        {
            ""day"": 2,
            ""current_city"": ""Baltimore"",
            ""transportation"": ""-"",
            ""attraction"": ""Fort McHenry National Monument and Historic Shrine, Baltimore; The Walters Art Museum, Baltimore"",
            ""accommodation"": ""Cozy Bedroom in best area of FiDi, Baltimore""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Baltimore to Cleveland"",
            ""transportation"": ""Flight Number: F4007632, from Baltimore to Cleveland, Departure Time: 23:21, Arrival Time: 00:24"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-15 to 2022-03-17, for 2 people, traveling from Cleveland to Baltimore with a budget of $1700. Accommodation must allow children. The room should be a(n) entire room.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Cleveland to Baltimore"",
            ""transportation"": ""Flight Number: F4001024, from Cleveland to Baltimore, Departure Time: 06:30, Arrival Time: 07:33"",
            ""attraction"": ""National Aquarium, Baltimore; Fort McHenry National Monument and Historic Shrine, Baltimore"",
            ""accommodation"": ""Cozy Family-Friendly Vintage Brownstone Living!!, Baltimore""
        },
        {
            ""day"": 2,
            ""current_city"": ""Baltimore"",
            ""transportation"": ""-"",
            ""attraction"": ""The Walters Art Museum, Baltimore; Baltimore Museum of Industry, Baltimore"",
            ""accommodation"": ""Cozy Family-Friendly Vintage Brownstone Living!!, Baltimore""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Baltimore to Cleveland"",
            ""transportation"": ""Flight Number: F4007631, from Baltimore to Cleveland, Departure Time: 14:56, Arrival Time: 15:59"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-15 to 2022-03-17, for 1 person, traveling from Cleveland to Baltimore with a budget of $500.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Cleveland to Baltimore"",
            ""transportation"": ""Flight Number: F4001024, from Cleveland to Baltimore, Departure Time: 06:30, Arrival Time: 07:33"",
            ""attraction"": ""National Aquarium, Baltimore; Fort McHenry National Monument and Historic Shrine, Baltimore."",
            ""accommodation"": ""Beautiful Double Room - Heart of Clinton Hill, BK, Baltimore""
        },
        {
            ""day"": 2,
            ""current_city"": ""Baltimore"",
            ""transportation"": ""-"",
            ""attraction"": ""The Walters Art Museum, Baltimore; Baltimore Museum of Industry, Baltimore; Historic Ships in Baltimore, Baltimore."",
            ""accommodation"": ""Beautiful Double Room - Heart of Clinton Hill, BK, Baltimore""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Baltimore to Cleveland"",
            ""transportation"": ""Flight Number: F4007632, from Baltimore to Cleveland, Departure Time: 23:21, Arrival Time: 00:24"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-16 to 2022-03-18, for 3 people, traveling from Chicago to Albuquerque with a budget of $1600. The room should be a(n) private room.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Chicago to Albuquerque"",
            ""transportation"": ""Flight Number: F3603273, from Chicago to Albuquerque, Departure Time: 17:28, Arrival Time: 19:35"",
            ""attraction"": ""New Mexico Museum of Natural History and Science, Albuquerque; Albuquerque Museum, Albuquerque."",
            ""accommodation"": ""Harlem apartment, Albuquerque""
        },
        {
            ""day"": 2,
            ""current_city"": ""Albuquerque"",
            ""transportation"": ""-"",
            ""attraction"": ""Explora Science Center and Children's Museum of Albuquerque, Albuquerque; Turquoise Museum, Albuquerque."",
            ""accommodation"": ""Harlem apartment, Albuquerque""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Albuquerque to Chicago"",
            ""transportation"": ""Flight Number: F3603216, from Albuquerque to Chicago, Departure Time: 16:00, Arrival Time: 19:48"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-16 to 2022-03-18, for 3 people, traveling from Chicago to Albuquerque with a budget of $4500. Accommodation must allow children. The room should be a(n) entire room.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Chicago to Albuquerque"",
            ""transportation"": ""Flight Number: F3603273, from Chicago to Albuquerque, Departure Time: 17:28, Arrival Time: 19:35"",
            ""attraction"": ""New Mexico Museum of Natural History and Science, Albuquerque; Albuquerque Museum, Albuquerque."",
            ""accommodation"": ""Charming Fort Greene Apartment, Albuquerque""
        },
        {
            ""day"": 2,
            ""current_city"": ""Albuquerque"",
            ""transportation"": ""-"",
            ""attraction"": ""Explora Science Center and Children's Museum of Albuquerque, Albuquerque; Turquoise Museum, Albuquerque."",
            ""accommodation"": ""Charming Fort Greene Apartment, Albuquerque""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Albuquerque to Chicago"",
            ""transportation"": ""Flight Number: F3603308, from Albuquerque to Chicago, Departure Time: 05:41, Arrival Time: 09:35"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-16 to 2022-03-18, for 1 person, traveling from Chicago to Albuquerque with a budget of $1200.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Chicago to Albuquerque"",
            ""transportation"": ""Flight Number: F3603273, from Chicago to Albuquerque, Departure Time: 17:28, Arrival Time: 19:35"",
            ""attraction"": ""New Mexico Museum of Natural History and Science, Albuquerque; Albuquerque Museum, Albuquerque."",
            ""accommodation"": ""Charming Fort Greene Apartment, Albuquerque""
        },
        {
            ""day"": 2,
            ""current_city"": ""Albuquerque"",
            ""transportation"": ""-"",
            ""attraction"": ""Explora Science Center and Children's Museum of Albuquerque, Albuquerque; Turquoise Museum, Albuquerque."",
            ""accommodation"": ""Charming Fort Greene Apartment, Albuquerque""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Albuquerque to Chicago"",
            ""transportation"": ""Flight Number: F3603308, from Albuquerque to Chicago, Departure Time: 05:41, Arrival Time: 09:35"",
            ""attraction"": ""Sandia Peak Tramway, Albuquerque."",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-24 to 2022-03-26, for 2 people, traveling from Atlanta to Chicago with a budget of $1900. The room should be a(n) entire room.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Atlanta to Chicago"",
            ""transportation"": ""Flight Number: F3518034, from Atlanta to Chicago, Departure Time: 10:14, Arrival Time: 11:07"",
            ""attraction"": ""Navy Pier, Chicago; Skydeck Chicago, Chicago."",
            ""accommodation"": ""Newly Renovated Greenpoint Abode, Chicago""
        },
        {
            ""day"": 2,
            ""current_city"": ""Chicago"",
            ""transportation"": ""-"",
            ""attraction"": ""360 CHICAGO, Chicago; Willis Tower, Chicago; Millennium Park, Chicago."",
            ""accommodation"": ""Newly Renovated Greenpoint Abode, Chicago""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Chicago to Atlanta"",
            ""transportation"": ""Flight Number: F3606586, from Chicago to Atlanta, Departure Time: 14:59, Arrival Time: 15:43"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-18 to 2022-03-20, for 2 people, traveling from Ithaca to Newark with a budget of $1200. Accommodation must allow visitors. The room should be a(n) entire room.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Ithaca to Newark"",
            ""transportation"": ""Flight Number: F3924332, from Ithaca to Newark, Departure Time: 05:59, Arrival Time: 07:41"",
            ""attraction"": ""The Newark Museum of Art, Newark; Military Park, Newark."",
            ""accommodation"": ""Gramercy One Bedroom w Two Beds, Newark""
        },
        {
            ""day"": 2,
            ""current_city"": ""Newark"",
            ""transportation"": ""-"",
            ""attraction"": ""Branch Brook Park, Newark; Weequahic Park, Newark."",
            ""accommodation"": ""Gramercy One Bedroom w Two Beds, Newark""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Newark to Ithaca"",
            ""transportation"": ""Flight Number: F3923347, from Newark to Ithaca, Departure Time: 22:14, Arrival Time: 23:10"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-18 to 2022-03-20, for 2 people, traveling from Ithaca to Newark with a budget of $1300. Accommodation must allow smoking.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Ithaca to Newark"",
            ""transportation"": ""Flight Number: F3924332, from Ithaca to Newark, Departure Time: 05:59, Arrival Time: 07:41"",
            ""attraction"": ""The Newark Museum of Art, Newark; Military Park, Newark."",
            ""accommodation"": ""Rustic Modern Brooklyn Apartment, Newark""
        },
        {
            ""day"": 2,
            ""current_city"": ""Newark"",
            ""transportation"": ""-"",
            ""attraction"": ""Branch Brook Park, Newark; Weequahic Park, Newark."",
            ""accommodation"": ""Rustic Modern Brooklyn Apartment, Newark""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Newark to Ithaca"",
            ""transportation"": ""Flight Number: F3923347, from Newark to Ithaca, Departure Time: 22:14, Arrival Time: 23:10"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-18 to 2022-03-20, for 1 person, traveling from Ithaca to Newark with a budget of $700.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Ithaca to Newark"",
            ""transportation"": ""Flight Number: F3924332, from Ithaca to Newark, Departure Time: 05:59, Arrival Time: 07:41"",
            ""attraction"": ""The Newark Museum of Art, Newark; Military Park, Newark"",
            ""accommodation"": ""Sonder | Stock Exchange | Ideal 1BR + Kitchen, Newark""
        },
        {
            ""day"": 2,
            ""current_city"": ""Newark"",
            ""transportation"": ""-"",
            ""attraction"": ""Branch Brook Park, Newark; Weequahic Park, Newark"",
            ""accommodation"": ""Sonder | Stock Exchange | Ideal 1BR + Kitchen, Newark""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Newark to Ithaca"",
            ""transportation"": ""Flight Number: F3923347, from Newark to Ithaca, Departure Time: 22:14, Arrival Time: 23:10"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-15 to 2022-03-17, for 2 people, traveling from Detroit to Nashville with a budget of $3300. Accommodation must allow smoking. The room should be a(n) private room.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Detroit to Nashville"",
            ""transportation"": ""Flight Number: F3557303, from Detroit to Nashville, Departure Time: 21:16, Arrival Time: 21:47"",
            ""attraction"": ""Country Music Hall of Fame and Museum, Nashville"",
            ""accommodation"": ""Charming 1BR with sun-nook in Brooklyn, Nashville""
        },
        {
            ""day"": 2,
            ""current_city"": ""Nashville"",
            ""transportation"": ""-"",
            ""attraction"": ""Centennial Park, Nashville; Grand Ole Opry, Nashville"",
            ""accommodation"": ""Charming 1BR with sun-nook in Brooklyn, Nashville""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Nashville to Detroit"",
            ""transportation"": ""Flight Number: F3499116, from Nashville to Detroit, Departure Time: 06:03, Arrival Time: 08:47"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-15 to 2022-03-17, for 2 people, traveling from Detroit to Nashville with a budget of $800. The room should be a(n) private room.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Detroit to Nashville"",
            ""transportation"": ""Flight Number: F3525025, from Detroit to Nashville, Departure Time: 09:38, Arrival Time: 10:08"",
            ""attraction"": ""Country Music Hall of Fame and Museum, Nashville"",
            ""accommodation"": ""Clean and large bedroom in a private house, Nashville""
        },
        {
            ""day"": 2
            ""current_city"": ""Nashville"",
            ""transportation"": ""-"",
            ""attraction"": ""Nashville Zoo at Grassmere, Nashville; Belle Meade Historic Site & Winery, Nashville"",
            ""accommodation"": ""Clean and large bedroom in a private house, Nashville""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Nashville to Detroit"",
            ""transportation"": ""Flight Number: F3499116, from Nashville to Detroit, Departure Time: 06:03, Arrival Time: 08:47"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-15 to 2022-03-17, for 1 person, traveling from Detroit to Nashville with a budget of $500.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Detroit to Nashville"",
            ""transportation"": ""Flight Number: F3557303, from Detroit to Nashville, Departure Time: 21:16, Arrival Time: 21:47"",
            ""attraction"": ""Country Music Hall of Fame and Museum, Nashville; Nashville Zoo at Grassmere, Nashville."",
            ""accommodation"": ""Huge 2 Bedroom, Great Location, Express Metro, Nashville""
        },
        {
            ""day"": 2,
            ""current_city"": ""Nashville"",
            ""transportation"": ""-"",
            ""attraction"": ""Belle Meade Historic Site & Winery, Nashville; Johnny Cash Museum, Nashville."",
            ""accommodation"": ""Huge 2 Bedroom, Great Location, Express Metro, Nashville""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Nashville to Detroit"",
            ""transportation"": ""Flight Number: F3499116, from Nashville to Detroit, Departure Time: 06:03, Arrival Time: 08:47"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-29 to 2022-03-31, for 2 people, traveling from Atlanta to Knoxville with a budget of $1000. Accommodation must allow children. The room should be a(n) private room.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Atlanta to Knoxville"",
            ""transportation"": ""Flight Number: F3528856, from Atlanta to Knoxville, Departure Time: 13:55, Arrival Time: 14:46"",
            ""attraction"": ""World's Fair Park, Knoxville"",
            ""accommodation"": ""Private Room, Knoxville""
        },
        {
            ""day"": 2,
            ""current_city"": ""Knoxville"",
            ""transportation"": ""-"",
            ""attraction"": ""Knoxville Museum of Art, Knoxville; Sunsphere, Knoxville"",
            ""accommodation"": ""Private Room, Knoxville""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Knoxville to Atlanta"",
            ""transportation"": ""Flight Number: F3518895, from Knoxville to Atlanta, Departure Time: 18:47, Arrival Time: 19:44"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-29 to 2022-03-31, for 2 people, traveling from Atlanta to Knoxville with a budget of $1000. The room should be a(n) entire room.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Atlanta to Knoxville"",
            ""transportation"": ""Flight Number: F3645549, from Atlanta to Knoxville, Departure Time: 08:13, Arrival Time: 09:00"",
            ""attraction"": ""Sunsphere, Knoxville; Ijams Nature Center, Knoxville."",
            ""accommodation"": ""Cozy Private Room in Chinatown/ Lower East Side, Knoxville""
        },
        {
            ""day"": 2,
            ""current_city"": ""Knoxville"",
            ""transportation"": ""-"",
            ""attraction"": ""World's Fair Park, Knoxville; Knoxville Museum of Art, Knoxville."",
            ""accommodation"": ""Cozy Private Room in Chinatown/ Lower East Side, Knoxville""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Knoxville to Atlanta"",
            ""transportation"": ""Flight Number: F3637909, from Knoxville to Atlanta, Departure Time: 06:38, Arrival Time: 07:34"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-29 to 2022-03-31, for 1 person, traveling from Atlanta to Knoxville with a budget of $500.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Atlanta to Knoxville"",
            ""transportation"": ""Flight Number: F3645549, from Atlanta to Knoxville, Departure Time: 08:13, Arrival Time: 09:00"",
            ""attraction"": ""World's Fair Park, Knoxville; Knoxville Museum of Art, Knoxville."",
            ""accommodation"": ""Cozy Private Room in Chinatown/ Lower East Side, Knoxville""
        },
        {
            ""day"": 2,
            ""current_city"": ""Knoxville"",
            ""transportation"": ""-"",
            ""attraction"": ""Sunsphere, Knoxville; Ijams Nature Center, Knoxville."",
            ""accommodation"": ""Cozy Private Room in Chinatown/ Lower East Side, Knoxville""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Knoxville to Atlanta"",
            ""transportation"": ""Flight Number: F3517130, from Knoxville to Atlanta, Departure Time: 05:32, Arrival Time: 06:28"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-22 to 2022-03-24, for 2 people, traveling from Chicago to Albany with a budget of $2300. Accommodation must allow smoking. The room should be a(n) entire room.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Chicago to Albany"",
            ""transportation"": ""Flight Number: F3983351, from Chicago to Albany, Departure Time: 20:20, Arrival Time: 23:04"",
            ""attraction"": ""Albany Institute of History & Art, Albany; New York State Museum, Albany."",
            ""accommodation"": ""Sunny, 1 Bedroom in Bedstuy, Brooklyn, Albany""
        },
        {
            ""day"": 2,
            ""current_city"": ""Albany"",
            ""transportation"": ""-"",
            ""attraction"": ""Schuyler Mansion State Historic Site, Albany; Albany Pine Bush Preserve, Albany."",
            ""accommodation"": ""Sunny, 1 Bedroom in Bedstuy, Brooklyn, Albany""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Albany to Chicago"",
            ""transportation"": ""Flight Number: F4008387, from Albany to Chicago, Departure Time: 05:05, Arrival Time: 06:11"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-22 to 2022-03-24, for 2 people, traveling from Chicago to Albany with a budget of $2300. Accommodation must allow smoking.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Chicago to Albany"",
            ""transportation"": ""Flight Number: F3983350, from Chicago to Albany, Departure Time: 20:20, Arrival Time: 23:04"",
            ""attraction"": ""Albany Institute of History & Art, Albany; New York State Museum, Albany."",
            ""accommodation"": ""Spacious room with huge bay window & natural l..., Albany""
        },
        {
            ""day"": 2,
            ""current_city"": ""Albany"",
            ""transportation"": ""-"",
            ""attraction"": ""Schuyler Mansion State Historic Site, Albany; Albany Pine Bush Preserve, Albany."",
            ""accommodation"": ""Spacious room with huge bay window & natural l..., Albany""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Albany to Chicago"",
            ""transportation"": ""Flight Number: F4008388, from Albany to Chicago, Departure Time: 20:12, Arrival Time: 21:18"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-22 to 2022-03-24, for 1 person, traveling from Chicago to Albany with a budget of $800.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Chicago to Albany"",
            ""transportation"": ""Flight Number: F3983350, from Chicago to Albany, Departure Time: 20:20, Arrival Time: 23:04, Flight Date: 2022-03-22"",
            ""attraction"": ""Albany Institute of History & Art, Albany"",
            ""accommodation"": ""Spacious room with huge bay window & natural l..., Albany""
        },
        {
            ""day"": 2,
            ""current_city"": ""Albany"",
            ""transportation"": ""-"",
            ""attraction"": "" New York State Museum, Albany; Schuyler Mansion State Historic Site, Albany"",
            ""accommodation"": ""Spacious room with huge bay window & natural l..., Albany""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Albany to Chicago"",
            ""transportation"": ""Flight Number: F4008387, from Albany to Chicago, Departure Time: 05:05, Arrival Time: 06:11, Flight Date: 2022-03-24"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-06 to 2022-03-08, for 2 people, traveling from Houston to Pensacola with a budget of $1400. Accommodation must allow visitors.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Houston to Pensacola"",
            ""transportation"": ""Flight Number: F3931162, from Houston to Pensacola, Departure Time: 09:33, Arrival Time: 10:59, Flight Date: 2022-03-06"",
            ""attraction"": ""Historic Pensacola Village, Pensacola; Pensacola Museum of Art, Pensacola."",
            ""accommodation"": ""Comfy Room, Pensacola""
        },
        {
            ""day"": 2,
            ""current_city"": ""Pensacola"",
            ""transportation"": ""-"",
            ""attraction"": ""Palafox Street Downtown Pensacola, Pensacola; Plaza De Luna Memorial Monument, Pensacola."",
            ""accommodation"": ""Comfy Room, Pensacola""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Pensacola to Houston"",
            ""transportation"": ""Flight Number: F3890675, from Pensacola to Houston, Departure Time: 06:59, Arrival Time: 08:33, Flight Date: 2022-03-08"",
            ""attraction"": ""The Graffiti Bridge, Pensacola; Pensacola Children's Museum, Pensacola."",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-06 to 2022-03-08, for 2 people, traveling from Houston to Pensacola with a budget of $1400. Accommodation must allow visitors. The room should be a(n) entire room.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Houston to Pensacola"",
            ""transportation"": ""Flight Number: F3855861, from Houston to Pensacola, Departure Time: 11:54, Arrival Time: 13:21"",
            ""attraction"": ""Historic Pensacola Village, Pensacola; Pensacola Museum of Art, Pensacola."",
            ""accommodation"": ""Cozy 1-Bedroom Apartment 2 Blocks from the Subway, Pensacola""
        },
        {
            ""day"": 2,
            ""current_city"": ""Pensacola"",
            ""transportation"": ""-"",
            ""attraction"": ""Palafox Street Downtown Pensacola, Pensacola; Plaza De Luna Memorial Monument, Pensacola."",
            ""accommodation"": ""Cozy 1-Bedroom Apartment 2 Blocks from the Subway, Pensacola""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Pensacola to Houston"",
            ""transportation"": ""Flight Number: F3890675, from Pensacola to Houston, Departure Time: 06:59, Arrival Time: 08:33"",
            ""attraction"": ""The Graffiti Bridge, Pensacola."",
            ""accommodation"": ""-""
        }
    ]
}"

"Generate a 3-day travel itinerary from 2022-03-06 to 2022-03-08, for 1 person, traveling from Houston to Pensacola with a budget of $800.","{
    ""plan"": [
        {
            ""day"": 1,
            ""current_city"": ""from Houston to Pensacola"",
            ""transportation"": ""Flight Number: F3855861, from Houston to Pensacola, Departure Time: 11:54, Arrival Time: 13:21"",
            ""attraction"": ""Historic Pensacola Village, Pensacola"",
            ""accommodation"": ""Comfy Room, Pensacola""
        },
        {
            ""day"": 2,
            ""current_city"": ""Pensacola"",
            ""transportation"": ""-"",
            ""attraction"": "" Palafox Street Downtown Pensacola, Pensacola; Plaza De Luna Memorial Monument, Pensacola; The Graffiti Bridge, Pensacola"",
            ""accommodation"": ""Comfy Room, Pensacola""
        },
        {
            ""day"": 3,
            ""current_city"": ""from Pensacola to Houston"",
            ""transportation"": ""Flight Number: F3890675, from Pensacola to Houston, Departure Time: 06:59, Arrival Time: 08:33"",
            ""attraction"": ""-"",
            ""accommodation"": ""-""
        }
    ]
}"

